estrato;talhao;parc;x;y;idade;vol
regiao01;T14;264;720902,016;7946877,621;3,89;150,3335
regiao01;T14;264;720902,016;7946877,621;4,27;197,482
regiao01;T14;264;720902,016;7946877,621;5,27;278,8704
regiao01;T14;264;720902,016;7946877,621;6,83;293,8057
regiao01;T14;264;720902,016;7946877,621;7,46;303,1511
regiao01;T14;265;720693,9316;7946877,621;2,86;125,9609
regiao01;T14;265;720693,9316;7946877,621;3,55;154,8698
regiao01;T14;265;720693,9316;7946877,621;4,56;175,8843
regiao01;T14;265;720693,9316;7946877,621;5,02;199,3012
regiao01;T14;265;720693,9316;7946877,621;6,18;212,9032
regiao01;T14;265;720693,9316;7946877,621;7,26;410,6486
regiao01;T14;266;720485,8473;7946669,537;2,52;109,0779
regiao01;T14;266;720485,8473;7946669,537;3,54;117,3415
regiao01;T14;266;720485,8473;7946669,537;4,29;177,3835
regiao01;T14;266;720485,8473;7946669,537;5,31;212,0853
regiao01;T14;266;720485,8473;7946669,537;6,02;229,0678
regiao01;T14;266;720485,8473;7946669,537;7,42;302,0747
regiao01;T14;267;720277,763;7946669,537;2,99;140,4155
regiao01;T14;267;720277,763;7946669,537;3,04;153,4908
regiao01;T14;267;720277,763;7946669,537;4,31;169,0625
regiao01;T14;267;720277,763;7946669,537;5,23;227,9461
regiao01;T14;267;720277,763;7946669,537;6,92;238,1886
regiao01;T14;267;720277,763;7946669,537;7,55;294,6891
regiao01;T15;268;722150,5219;7946253,368;2,53;88,9214
regiao01;T15;268;722150,5219;7946253,368;3,06;149,5698
regiao01;T15;268;722150,5219;7946253,368;5,36;195,1921
regiao01;T15;269;721110,1003;7946045,284;2,48;121,9182
regiao01;T15;269;721110,1003;7946045,284;3,9;123,9837
regiao01;T15;269;721110,1003;7946045,284;4,65;143,7289
regiao01;T15;269;721110,1003;7946045,284;5,72;152,9603
regiao01;T15;269;721110,1003;7946045,284;6,1;190,2817
regiao01;T15;269;721110,1003;7946045,284;7,48;206,6473
regiao01;T15;270;721318,1846;7946045,284;2,26;59,2666
regiao01;T15;270;721318,1846;7946045,284;5,61;162,9775
regiao01;T15;270;721318,1846;7946045,284;6,17;198,4067
regiao01;T15;270;721318,1846;7946045,284;7,93;223,671
regiao01;T15;271;721526,2689;7946045,284;2,55;84,6087
regiao01;T15;271;721526,2689;7946045,284;3,17;137,2572
regiao01;T15;271;721526,2689;7946045,284;5,65;199,9315
regiao01;T15;271;721526,2689;7946045,284;6,07;248,19
regiao01;T15;272;721942,4375;7946045,284;3,6;183,5001
regiao01;T15;272;721942,4375;7946045,284;4,54;183,5344
regiao01;T15;272;721942,4375;7946045,284;7,22;311,573
regiao01;T15;273;720902,016;7946253,368;3,33;146,2788
regiao01;T15;273;720902,016;7946253,368;4,69;177,2556
regiao01;T15;273;720902,016;7946253,368;5,63;207,4077
regiao01;T15;273;720902,016;7946253,368;6,24;240,7772
regiao01;T15;273;720902,016;7946253,368;7,87;386,156
regiao01;T15;274;721110,1003;7946253,368;5,96;221,2137
regiao01;T15;274;721110,1003;7946253,368;6,98;257,2931
regiao01;T15;274;721110,1003;7946253,368;7,28;276,2508
regiao01;T15;275;721526,2689;7946253,368;2,41;99,5941
regiao01;T15;275;721526,2689;7946253,368;3,13;145,7371
regiao01;T15;275;721526,2689;7946253,368;5,61;258,2613
regiao01;T15;275;721526,2689;7946253,368;6,48;259,505
regiao01;T15;275;721526,2689;7946253,368;7,77;336,2536
regiao01;T15;276;721318,1846;7946461,452;2,34;66,746
regiao01;T15;276;721318,1846;7946461,452;3,2;181,2382
regiao01;T15;276;721318,1846;7946461,452;4,41;185,2341
regiao01;T15;276;721318,1846;7946461,452;6,15;233,0746
regiao01;T15;276;721318,1846;7946461,452;7,83;253,7492
regiao01;T15;277;721734,3532;7946253,368;2,04;54,8068
regiao01;T15;277;721734,3532;7946253,368;3,61;147,6781
regiao01;T15;277;721734,3532;7946253,368;4,23;209,6848
regiao01;T15;277;721734,3532;7946253,368;5,21;237,8352
regiao01;T15;277;721734,3532;7946253,368;6,9;265,9474
regiao01;T15;277;721734,3532;7946253,368;7,89;290,4589
regiao01;T15;278;721942,4375;7946253,368;3,71;96,7229
regiao01;T15;278;721942,4375;7946253,368;4,88;191,2118
regiao01;T15;278;721942,4375;7946253,368;5,24;194,335
regiao01;T15;278;721942,4375;7946253,368;7,66;365,1895
regiao01;T15;279;722358,6062;7946253,368;2,12;74,0585
regiao01;T15;279;722358,6062;7946253,368;3,85;130,599
regiao01;T15;279;722358,6062;7946253,368;4,65;180,3586
regiao01;T15;279;722358,6062;7946253,368;5,03;181,7852
regiao01;T15;279;722358,6062;7946253,368;6,46;212,3855
regiao01;T15;279;722358,6062;7946253,368;7,31;220,4991
regiao01;T15;280;721526,2689;7946461,452;2,71;86,9552
regiao01;T15;280;721526,2689;7946461,452;3,5;140,9254
regiao01;T15;280;721526,2689;7946461,452;5,3;218,8217
regiao01;T15;280;721526,2689;7946461,452;6,77;275,3119
regiao01;T15;280;721526,2689;7946461,452;7,89;347,1084
regiao01;T15;281;720902,016;7946461,452;3,39;112,9376
regiao01;T15;281;720902,016;7946461,452;4,5;203,555
regiao01;T15;281;720902,016;7946461,452;6,44;311,1618
regiao01;T15;282;721110,1003;7946461,452;2,6;90,5934
regiao01;T15;282;721110,1003;7946461,452;4,89;112,4092
regiao01;T15;282;721110,1003;7946461,452;5,69;270,2775
regiao01;T15;282;721110,1003;7946461,452;6,72;291,9052
regiao01;T15;283;721734,3532;7946461,452;2,25;62,9074
regiao01;T15;283;721734,3532;7946461,452;3,75;159,125
regiao01;T15;283;721734,3532;7946461,452;4,36;186,2139
regiao01;T15;283;721734,3532;7946461,452;5,93;238,0592
regiao01;T15;283;721734,3532;7946461,452;7,09;342,8854
regiao01;T16;284;719445,4257;7946669,537;3,3;119,1544
regiao01;T16;284;719445,4257;7946669,537;4,96;126,2402
regiao01;T16;284;719445,4257;7946669,537;5,57;142,6655
regiao01;T16;284;719445,4257;7946669,537;6,03;155,3214
regiao01;T16;284;719445,4257;7946669,537;7,43;233,7708
regiao01;T16;285;719861,5944;7946253,368;2,62;99,5669
regiao01;T16;285;719861,5944;7946253,368;4,82;196,1104
regiao01;T16;285;719861,5944;7946253,368;5,92;214,0436
regiao01;T16;285;719861,5944;7946253,368;7,18;293,7529
regiao01;T16;286;719653,51;7946253,368;2,68;78,6402
regiao01;T16;286;719653,51;7946253,368;3,97;134,8139
regiao01;T16;286;719653,51;7946253,368;4,71;153,688
regiao01;T16;286;719653,51;7946253,368;5,33;239,3997
regiao01;T16;286;719653,51;7946253,368;6,07;246,9056
regiao01;T16;286;719653,51;7946253,368;7,58;340,3752
regiao01;T16;287;719653,51;7946877,621;2,64;68,7091
regiao01;T16;287;719653,51;7946877,621;5,21;259,6833
regiao01;T16;287;719653,51;7946877,621;6,53;273,7289
regiao01;T16;287;719653,51;7946877,621;7,67;343,3146
regiao01;T16;288;719445,4257;7947293,79;2,23;82,6661
regiao01;T16;288;719445,4257;7947293,79;3,72;117,711
regiao01;T16;288;719445,4257;7947293,79;4,08;184,3448
regiao01;T16;288;719445,4257;7947293,79;5,16;248,5615
regiao01;T16;288;719445,4257;7947293,79;6,77;264,751
regiao01;T16;288;719445,4257;7947293,79;7,44;327,8122
regiao01;T16;289;719653,51;7946669,537;2,95;121,1124
regiao01;T16;289;719653,51;7946669,537;3,9;122,0215
regiao01;T16;289;719653,51;7946669,537;4,05;171,2387
regiao01;T16;289;719653,51;7946669,537;5,76;179,6122
regiao01;T16;289;719653,51;7946669,537;6,07;237,7875
regiao01;T16;289;719653,51;7946669,537;7,93;310,5184
regiao01;T16;290;719653,51;7947085,705;2,29;84,5494
regiao01;T16;290;719653,51;7947085,705;3,81;159,0189
regiao01;T16;290;719653,51;7947085,705;4,29;173,9651
regiao01;T16;290;719653,51;7947085,705;5,93;207,4823
regiao01;T16;290;719653,51;7947085,705;6,04;217,5531
regiao01;T16;290;719653,51;7947085,705;7,76;218,8763
regiao01;T16;291;719445,4257;7947085,705;2,52;139,3857
regiao01;T16;291;719445,4257;7947085,705;3,66;143,7582
regiao01;T16;291;719445,4257;7947085,705;4,91;212,0365
regiao01;T16;291;719445,4257;7947085,705;5,89;219,7889
regiao01;T16;291;719445,4257;7947085,705;6,78;346,7054
regiao01;T16;292;719861,5944;7945837,199;3,38;161,5545
regiao01;T16;292;719861,5944;7945837,199;4,08;171,1239
regiao01;T16;292;719861,5944;7945837,199;6,17;352,2226
regiao01;T16;292;719861,5944;7945837,199;7,83;404,5827
regiao03;T17;293;730473,8946;7946253,368;2,62;108,5328
regiao03;T17;293;730473,8946;7946253,368;4,71;243,4298
regiao03;T17;293;730473,8946;7946253,368;5,33;252,1801
regiao03;T17;293;730473,8946;7946253,368;7,43;254,1708
regiao03;T17;294;730473,8946;7946045,284;2,39;98,0623
regiao03;T17;294;730473,8946;7946045,284;3,54;194,0597
regiao03;T17;294;730473,8946;7946045,284;5,42;282,2537
regiao03;T17;295;730265,8103;7946253,368;2,77;163,0469
regiao03;T17;295;730265,8103;7946253,368;3,73;189,2548
regiao03;T17;295;730265,8103;7946253,368;4,46;217,7362
regiao03;T17;295;730265,8103;7946253,368;5,3;324,1656
regiao03;T17;295;730265,8103;7946253,368;6,23;408,3909
regiao03;T17;296;730681,9789;7945837,199;2,59;94,742
regiao03;T17;296;730681,9789;7945837,199;4,12;237,7587
regiao03;T17;296;730681,9789;7945837,199;5,4;248,6973
regiao03;T17;296;730681,9789;7945837,199;6,58;284,251
regiao03;T17;296;730681,9789;7945837,199;7,6;299,3865
regiao03;T17;297;730681,9789;7945629,115;3,62;156,1747
regiao03;T17;297;730681,9789;7945629,115;4,58;306,6595
regiao03;T17;297;730681,9789;7945629,115;6,87;311,4543
regiao03;T17;297;730681,9789;7945629,115;7,64;354,9056
regiao02;T18;298;717156,4982;7946045,284;2,97;114,6542
regiao02;T18;298;717156,4982;7946045,284;5,75;223,9758
regiao02;T18;298;717156,4982;7946045,284;6,89;364,072
regiao02;T18;299;716948,4139;7946045,284;3,95;225,5409
regiao02;T18;299;716948,4139;7946045,284;4,78;287,7678
regiao02;T18;299;716948,4139;7946045,284;7,97;364,6948
regiao02;T18;300;716740,3296;7946045,284;2,68;121,7566
regiao02;T18;300;716740,3296;7946045,284;3,55;168,0287
regiao02;T18;300;716740,3296;7946045,284;6,04;353,5681
regiao02;T18;301;717156,4982;7946253,368;2,52;109,3124
regiao02;T18;301;717156,4982;7946253,368;5,45;198,2513
regiao02;T18;301;717156,4982;7946253,368;6,01;282,3467
regiao02;T18;301;717156,4982;7946253,368;7,04;286,2016
regiao02;T18;302;717364,5825;7946253,368;2,39;102,8763
regiao02;T18;302;717364,5825;7946253,368;3,2;136,6053
regiao02;T18;302;717364,5825;7946253,368;4,37;229,512
regiao02;T18;302;717364,5825;7946253,368;6,06;243,0105
regiao02;T18;302;717364,5825;7946253,368;7,12;263,9241
regiao02;T18;303;716532,2453;7946045,284;3,92;163,8745
regiao02;T18;303;716532,2453;7946045,284;4,52;242,9992
regiao02;T18;303;716532,2453;7946045,284;6,68;247,6338
regiao02;T18;304;716324,161;7946045,284;4,16;177,513
regiao02;T18;304;716324,161;7946045,284;5,05;265,354
regiao02;T18;304;716324,161;7946045,284;7,46;302,8735
regiao02;T18;305;716948,4139;7946253,368;3,05;91,8444
regiao02;T18;305;716948,4139;7946253,368;4,38;159,7715
regiao02;T18;305;716948,4139;7946253,368;5,48;294,0205
regiao02;T18;306;716740,3296;7946253,368;2,91;143,6571
regiao02;T18;306;716740,3296;7946253,368;3,38;173,4911
regiao02;T18;306;716740,3296;7946253,368;4,79;182,0209
regiao02;T18;306;716740,3296;7946253,368;5,71;294,9979
regiao02;T18;306;716740,3296;7946253,368;6,7;319,9667
regiao02;T18;306;716740,3296;7946253,368;7,53;360,2141
regiao02;T18;307;717364,5825;7945837,199;2,34;92,1305
regiao02;T18;307;717364,5825;7945837,199;3,73;221,2097
regiao02;T18;307;717364,5825;7945837,199;4,98;258,1939
regiao02;T18;308;716948,4139;7945837,199;2,5;117,7026
regiao02;T18;308;716948,4139;7945837,199;3,73;234,1351
regiao02;T18;308;716948,4139;7945837,199;4,68;241,4066
regiao02;T18;308;716948,4139;7945837,199;5,47;285,0656
regiao02;T18;308;716948,4139;7945837,199;6,15;366,1623
regiao02;T18;309;716740,3296;7945837,199;3,6;152,4058
regiao02;T18;309;716740,3296;7945837,199;5,77;213,9763
regiao02;T18;309;716740,3296;7945837,199;6,73;343,6951
regiao02;T18;310;716532,2453;7945837,199;2,06;59,031
regiao02;T18;310;716532,2453;7945837,199;4,07;231,1014
regiao02;T18;310;716532,2453;7945837,199;6,3;251,0363
regiao02;T18;310;716532,2453;7945837,199;7,33;372,4355
regiao02;T18;311;716324,161;7945837,199;2,59;99,7975
regiao02;T18;311;716324,161;7945837,199;4,1;159,1285
regiao02;T18;311;716324,161;7945837,199;5,13;182,4986
regiao02;T18;311;716324,161;7945837,199;6,79;253,0325
regiao02;T18;311;716324,161;7945837,199;7,95;280,2072
regiao02;T18;312;717364,5825;7946045,284;2,09;73,4459
regiao02;T18;312;717364,5825;7946045,284;3,12;163,0653
regiao02;T18;312;717364,5825;7946045,284;4,28;218,4395
regiao02;T18;312;717364,5825;7946045,284;5,05;223,6547
regiao02;T18;312;717364,5825;7946045,284;6,15;317,1993
regiao02;T18;312;717364,5825;7946045,284;7,48;389,1361
regiao02;T18;313;717364,5825;7945629,115;4,86;180,0817
regiao02;T18;313;717364,5825;7945629,115;5,6;230,8192
regiao02;T18;313;717364,5825;7945629,115;6,03;297,4711
regiao02;T18;313;717364,5825;7945629,115;7,19;309,3618
regiao02;T18;314;716740,3296;7945629,115;2,76;89,2195
regiao02;T18;314;716740,3296;7945629,115;3,54;192,4371
regiao02;T18;314;716740,3296;7945629,115;4,58;227,2456
regiao02;T18;314;716740,3296;7945629,115;6,41;332,3146
regiao02;T18;315;716532,2453;7945629,115;2,55;93,7958
regiao02;T18;315;716532,2453;7945629,115;3,93;199,7339
regiao02;T18;315;716532,2453;7945629,115;4,4;200,4701
regiao02;T18;315;716532,2453;7945629,115;5,94;216,3717
regiao02;T18;315;716532,2453;7945629,115;6,03;260,0169
regiao02;T18;315;716532,2453;7945629,115;7,75;414,3234
regiao02;T18;316;716324,161;7945629,115;2,75;137,3489
regiao02;T18;316;716324,161;7945629,115;3,27;143,4015
regiao02;T18;316;716324,161;7945629,115;4,49;148,9922
regiao02;T18;316;716324,161;7945629,115;5,15;245,0688
regiao02;T18;316;716324,161;7945629,115;6,91;398,4127
regiao02;T18;317;716116,0766;7945629,115;2,43;73,3224
regiao02;T18;317;716116,0766;7945629,115;3,11;162,0319
regiao02;T18;317;716116,0766;7945629,115;4,72;176,0206
regiao02;T18;317;716116,0766;7945629,115;5,3;214,6853
regiao02;T18;317;716116,0766;7945629,115;6,49;319,4271
regiao02;T18;318;716532,2453;7945421,031;2,38;112,8177
regiao02;T18;318;716532,2453;7945421,031;3,02;180,0896
regiao02;T18;318;716532,2453;7945421,031;4,9;230,2195
regiao02;T18;318;716532,2453;7945421,031;5,74;255,5555
regiao02;T18;318;716532,2453;7945421,031;6,48;275,0164
regiao02;T18;318;716532,2453;7945421,031;7,75;383,2382
regiao03;T19;319;723399,0278;7945004,862;2,94;139,0953
regiao03;T19;319;723399,0278;7945004,862;3,99;193,9777
regiao03;T19;319;723399,0278;7945004,862;4,93;220,796
regiao03;T19;319;723399,0278;7945004,862;6;227,7281
regiao03;T19;319;723399,0278;7945004,862;6,32;227,9789
regiao03;T19;319;723399,0278;7945004,862;7,5;255,4017
regiao03;T19;320;723607,1121;7945004,862;2,56;113,6063
regiao03;T19;320;723607,1121;7945004,862;4,19;236,312
regiao03;T19;320;723607,1121;7945004,862;5,3;321,1611
regiao03;T19;320;723607,1121;7945004,862;7,53;345,8894
regiao03;T19;321;724439,4494;7945212,947;2,29;100,5135
regiao03;T19;321;724439,4494;7945212,947;3,1;136,04
regiao03;T19;321;724439,4494;7945212,947;5,89;282,9941
regiao03;T19;321;724439,4494;7945212,947;7,73;347,1069
regiao03;T19;322;723815,1964;7945212,947;2,59;130,0479
regiao03;T19;322;723815,1964;7945212,947;4,72;256,1704
regiao03;T19;322;723815,1964;7945212,947;5,16;319,3415
regiao03;T19;323;723607,1121;7945212,947;3,29;156,5187
regiao03;T19;323;723607,1121;7945212,947;4,16;165,1968
regiao03;T19;323;723607,1121;7945212,947;5,88;199,2561
regiao03;T19;323;723607,1121;7945212,947;6,01;344,6253
regiao03;T19;324;723399,0278;7945212,947;2,44;114,0735
regiao03;T19;324;723399,0278;7945212,947;3,9;180,9825
regiao03;T19;324;723399,0278;7945212,947;4,53;202,9051
regiao03;T19;324;723399,0278;7945212,947;5,55;255,2472
regiao03;T19;324;723399,0278;7945212,947;6,23;257,9723
regiao03;T19;324;723399,0278;7945212,947;7,05;342,8905
regiao03;T20;325;722150,5219;7944796,778;3,03;103,4369
regiao03;T20;325;722150,5219;7944796,778;4,89;204,3601
regiao03;T20;325;722150,5219;7944796,778;5,64;279,2024
regiao03;T20;325;722150,5219;7944796,778;7,09;289,2063
regiao03;T20;326;721942,4375;7944796,778;2,9;119,3264
regiao03;T20;326;721942,4375;7944796,778;5,31;214,6444
regiao03;T20;326;721942,4375;7944796,778;7,97;302,6998
regiao03;T20;327;721942,4375;7945004,862;2,57;104,4565
regiao03;T20;327;721942,4375;7945004,862;4,95;202,2489
regiao03;T20;327;721942,4375;7945004,862;5,02;273,9651
regiao03;T20;327;721942,4375;7945004,862;6,12;285,9506
regiao03;T20;327;721942,4375;7945004,862;7,92;325,2171
regiao03;T20;328;721734,3532;7944796,778;2,89;106,8741
regiao03;T20;328;721734,3532;7944796,778;4,89;201,3917
regiao03;T20;328;721734,3532;7944796,778;5,03;251,7962
regiao03;T20;328;721734,3532;7944796,778;6,21;274,538
regiao03;T20;328;721734,3532;7944796,778;7,39;347,7733
regiao03;T20;329;721942,4375;7944588,694;4,96;243,6585
regiao03;T20;329;721942,4375;7944588,694;5,34;265,4724
regiao03;T20;329;721942,4375;7944588,694;6,77;285,1979
regiao03;T20;329;721942,4375;7944588,694;7,92;328,9439
regiao03;T20;330;722150,5219;7945421,031;2,34;75,7211
regiao03;T20;330;722150,5219;7945421,031;3,91;203,5362
regiao03;T20;330;722150,5219;7945421,031;4,2;231,3307
regiao03;T20;330;722150,5219;7945421,031;5,35;240,8821
regiao03;T20;330;722150,5219;7945421,031;6,69;311,6734
regiao03;T20;330;722150,5219;7945421,031;7,92;400,2195
regiao03;T20;331;722150,5219;7945212,947;2,54;102,0384
regiao03;T20;331;722150,5219;7945212,947;3,54;112,9228
regiao03;T20;331;722150,5219;7945212,947;4,43;154,3112
regiao03;T20;331;722150,5219;7945212,947;6,88;292,7513
regiao03;T20;331;722150,5219;7945212,947;7,73;302,0675
regiao02;T21;332;716116,0766;7944380,609;3,48;194,5684
regiao02;T21;332;716116,0766;7944380,609;4,12;207,3977
regiao02;T21;332;716116,0766;7944380,609;5,43;297,082
regiao02;T21;332;716116,0766;7944380,609;6,35;302,7555
regiao02;T21;332;716116,0766;7944380,609;7,06;346,5366
regiao02;T21;333;716740,3296;7944380,609;2,86;133,2278
regiao02;T21;333;716740,3296;7944380,609;3,28;139,0496
regiao02;T21;333;716740,3296;7944380,609;4,2;164,1541
regiao02;T21;333;716740,3296;7944380,609;5,65;250,611
regiao02;T21;333;716740,3296;7944380,609;7,56;257,8217
regiao02;T21;334;715907,9923;7944172,525;2,89;147,993
regiao02;T21;334;715907,9923;7944172,525;3,4;157,0063
regiao02;T21;334;715907,9923;7944172,525;5,81;267,5533
regiao02;T21;334;715907,9923;7944172,525;6,54;300,8321
regiao02;T21;334;715907,9923;7944172,525;7,15;318,6128
regiao02;T21;335;716116,0766;7944588,694;3,74;193,3439
regiao02;T21;335;716116,0766;7944588,694;4,98;214,0433
regiao02;T21;335;716116,0766;7944588,694;5,07;216,1521
regiao02;T21;335;716116,0766;7944588,694;6,14;268,2981
regiao02;T21;335;716116,0766;7944588,694;7,27;296,4794
regiao02;T21;336;716324,161;7944172,525;2,9;118,8877
regiao02;T21;336;716324,161;7944172,525;3,95;144,944
regiao02;T21;336;716324,161;7944172,525;4,12;208,1094
regiao02;T21;336;716324,161;7944172,525;5,53;255,6995
regiao02;T21;336;716324,161;7944172,525;7,45;367,902
regiao02;T21;337;716740,3296;7944172,525;2,13;85,2245
regiao02;T21;337;716740,3296;7944172,525;4,42;173,5111
regiao02;T21;337;716740,3296;7944172,525;5,57;242,7656
regiao02;T21;337;716740,3296;7944172,525;6,86;258,9338
regiao02;T21;337;716740,3296;7944172,525;7,03;267,5811
regiao02;T21;338;717156,4982;7944380,609;2,56;101,0808
regiao02;T21;338;717156,4982;7944380,609;4,07;196,7363
regiao02;T21;338;717156,4982;7944380,609;5,69;301,5751
regiao02;T21;338;717156,4982;7944380,609;6,94;305,0252
regiao02;T21;338;717156,4982;7944380,609;7,53;318,7118
regiao02;T21;339;717364,5825;7944380,609;2,2;71,6206
regiao02;T21;339;717364,5825;7944380,609;5,34;333,3335
regiao02;T21;339;717364,5825;7944380,609;6,28;354,9425
regiao02;T21;340;717572,6669;7944380,609;2,07;83,2471
regiao02;T21;340;717572,6669;7944380,609;3,47;189,9223
regiao02;T21;340;717572,6669;7944380,609;4,4;240,5563
regiao02;T21;340;717572,6669;7944380,609;5,2;264,2568
regiao02;T21;341;716948,4139;7944172,525;3,89;191,9852
regiao02;T21;341;716948,4139;7944172,525;5,73;285,2246
regiao02;T21;341;716948,4139;7944172,525;6,21;314,6736
regiao02;T21;342;717156,4982;7944172,525;2,12;84,9688
regiao02;T21;342;717156,4982;7944172,525;3,92;210,8736
regiao02;T21;342;717156,4982;7944172,525;4,37;221,7648
regiao02;T21;342;717156,4982;7944172,525;6,69;317,65
regiao02;T21;343;716948,4139;7944796,778;2,78;127,029
regiao02;T21;343;716948,4139;7944796,778;3,79;234,1468
regiao02;T21;343;716948,4139;7944796,778;5,95;277,6816
regiao02;T21;343;716948,4139;7944796,778;6,2;331,0086
regiao02;T21;343;716948,4139;7944796,778;7,53;395,8723
regiao02;T21;344;716532,2453;7944796,778;2,73;125,8708
regiao02;T21;344;716532,2453;7944796,778;3,06;178,2438
regiao02;T21;344;716532,2453;7944796,778;4,46;273,8974
regiao02;T21;344;716532,2453;7944796,778;6,72;315,6675
regiao02;T21;344;716532,2453;7944796,778;7,21;319,5346
regiao02;T21;345;716324,161;7944588,694;2,4;129,9169
regiao02;T21;345;716324,161;7944588,694;4,71;213,2434
regiao02;T21;345;716324,161;7944588,694;5,9;246,7214
regiao02;T21;345;716324,161;7944588,694;6,43;289,5606
regiao02;T21;345;716324,161;7944588,694;7,71;295,6521
regiao02;T21;346;717364,5825;7944588,694;3,74;178,1254
regiao02;T21;346;717364,5825;7944588,694;4,97;239,3792
regiao02;T21;346;717364,5825;7944588,694;6,66;248,6927
regiao02;T21;346;717364,5825;7944588,694;7,49;333,6501
regiao02;T21;347;717156,4982;7944588,694;2,33;85,5893
regiao02;T21;347;717156,4982;7944588,694;3,67;183,6349
regiao02;T21;347;717156,4982;7944588,694;4,78;190,2357
regiao02;T21;347;717156,4982;7944588,694;6,09;208,0364
regiao02;T21;347;717156,4982;7944588,694;7,51;330,306
regiao02;T21;348;716948,4139;7944588,694;2,29;76,0726
regiao02;T21;348;716948,4139;7944588,694;3,62;124,8249
regiao02;T21;348;716948,4139;7944588,694;4,9;243,2745
regiao02;T21;348;716948,4139;7944588,694;5,88;284,1624
regiao02;T21;348;716948,4139;7944588,694;6,99;292,0113
regiao02;T21;348;716948,4139;7944588,694;7,62;329,5248
regiao02;T21;349;716740,3296;7944588,694;2,01;94,833
regiao02;T21;349;716740,3296;7944588,694;3,84;190,5626
regiao02;T21;349;716740,3296;7944588,694;4,34;234,7491
regiao02;T21;349;716740,3296;7944588,694;5,21;300,5888
regiao02;T21;349;716740,3296;7944588,694;6,13;324,2206
regiao02;T21;349;716740,3296;7944588,694;7,73;411,0253
regiao02;T21;350;716532,2453;7944588,694;2,55;151,8089
regiao02;T21;350;716532,2453;7944588,694;3,53;201,8737
regiao02;T21;350;716532,2453;7944588,694;5,43;252,6313
regiao02;T21;350;716532,2453;7944588,694;6,16;299,1289
regiao02;T21;350;716532,2453;7944588,694;7,75;305,3978
regiao02;T21;351;716948,4139;7944380,609;3,88;152,9549
regiao02;T21;351;716948,4139;7944380,609;4,18;227,5212
regiao02;T21;351;716948,4139;7944380,609;5,32;259,9709
regiao02;T21;351;716948,4139;7944380,609;6,26;265,3935
regiao02;T21;351;716948,4139;7944380,609;7,28;289,8483
regiao02;T22;352;715491,8237;7945212,947;2,33;123,0746
regiao02;T22;352;715491,8237;7945212,947;3,77;158,5319
regiao02;T22;352;715491,8237;7945212,947;4,38;246,1604
regiao02;T22;352;715491,8237;7945212,947;6,71;343,712
regiao02;T22;353;715491,8237;7944588,694;2,17;80,8674
regiao02;T22;353;715491,8237;7944588,694;3,98;224,2928
regiao02;T22;353;715491,8237;7944588,694;6,9;274,596
regiao02;T22;353;715491,8237;7944588,694;7,94;298,6453
regiao02;T22;354;715075,655;7944588,694;2,48;99,862
regiao02;T22;354;715075,655;7944588,694;3,57;180,3452
regiao02;T22;354;715075,655;7944588,694;5,92;256,2232
regiao02;T22;354;715075,655;7944588,694;6,24;346,7523
regiao02;T22;354;715075,655;7944588,694;7,88;377,7749
regiao02;T22;355;715283,7394;7944588,694;2,15;60,5738
regiao02;T22;355;715283,7394;7944588,694;3,8;193,4949
regiao02;T22;355;715283,7394;7944588,694;4,72;195,1964
regiao02;T22;355;715283,7394;7944588,694;5,7;225,7774
regiao02;T22;355;715283,7394;7944588,694;6,68;261,8842
regiao02;T22;355;715283,7394;7944588,694;7,89;360,3638
regiao02;T22;356;715283,7394;7944380,609;3;132,9786
regiao02;T22;356;715283,7394;7944380,609;4,38;147,1496
regiao02;T22;356;715283,7394;7944380,609;5,12;400,4813
regiao02;T22;356;715283,7394;7944380,609;6,93;493,7904
regiao02;T22;357;715075,655;7945004,862;2,37;85,6439
regiao02;T22;357;715075,655;7945004,862;6,77;238,075
regiao02;T22;357;715075,655;7945004,862;7,48;326,6347
regiao02;T22;358;715075,655;7944796,778;2,61;89,649
regiao02;T22;358;715075,655;7944796,778;3,75;183,0832
regiao02;T22;358;715075,655;7944796,778;4,4;183,4199
regiao02;T22;358;715075,655;7944796,778;6,07;221,7947
regiao02;T22;358;715075,655;7944796,778;7,82;416,1483
regiao02;T22;359;714867,5707;7945004,862;2,52;96,7544
regiao02;T22;359;714867,5707;7945004,862;3,09;170,6101
regiao02;T22;359;714867,5707;7945004,862;4,78;188,2581
regiao02;T22;359;714867,5707;7945004,862;5,77;204,9272
regiao02;T22;359;714867,5707;7945004,862;7,6;247,144
regiao02;T22;360;715283,7394;7944172,525;2,29;97,6004
regiao02;T22;360;715283,7394;7944172,525;3,54;151,6781
regiao02;T22;360;715283,7394;7944172,525;4,06;171,0762
regiao02;T22;360;715283,7394;7944172,525;5,78;315,6939
regiao02;T22;361;715491,8237;7944380,609;2,29;79,3653
regiao02;T22;361;715491,8237;7944380,609;4,26;194,4355
regiao02;T22;361;715491,8237;7944380,609;5,5;214,9192
regiao02;T22;361;715491,8237;7944380,609;6,42;286,1821
regiao02;T22;361;715491,8237;7944380,609;7,9;302,1571
regiao02;T22;362;715491,8237;7944172,525;2,67;119,4532
regiao02;T22;362;715491,8237;7944172,525;3,97;198,9503
regiao02;T22;362;715491,8237;7944172,525;5,98;207,2226
regiao02;T22;362;715491,8237;7944172,525;6,81;256,1629
regiao02;T22;362;715491,8237;7944172,525;7,4;326,0761
