cod;chave_talhao;parc;hd;volume;idade;genotipo;prec_mm
3112;T135;715;19,22;82,27996714;4,75;G14;900
3113;T135;716;14,68;66,75078962;2,254794521;G14;900
3114;T135;716;17,06;84,08851389;3,156164384;G14;900
3115;T135;716;20;98,86310987;4;G14;900
3116;T135;716;19,78;102,9799901;4,75;G14;900
3117;T135;717;14,54;62,98426243;2,254794521;G14;900
3118;T135;717;16,06;81,99724165;3,15890411;G14;900
3119;T135;717;19;48,71242326;4;G14;900
3120;T135;717;18,94;53,9368944;4,75;G14;900
3121;T136;718;14,12;67,98018775;2,243835616;G14;900
3122;T136;718;15,82;82,43097043;3,147945205;G14;900
3123;T136;718;19;102,9407221;4;G14;900
3124;T136;718;19,3;112,3181487;4,75;G14;900
3125;T136;719;14,24;59,68931318;2,243835616;G14;900
3126;T136;719;16,9;78,79185284;3,147945205;G14;900
3127;T136;719;18;39,38023882;4;G14;900
3128;T136;719;18,8;40,89815148;4,75;G14;900
3129;T128;720;15,66;66,97336498;2,235616438;G14;900
3130;T128;720;17,24;87,11986545;3,139726027;G14;900
3131;T128;720;18;105,4348108;4;G14;900
3132;T128;720;24,56;146,289284;4,75;G14;900
3133;T123;721;14,82;59,69885615;2,238356164;G14;900
3134;T123;721;16,88;83,85959061;3,145205479;G14;900
3135;T123;721;17;83,47924378;4;G14;900
3136;T123;721;22,08;109,4414277;4,75;G14;900
3137;T123;722;15,6;67,67317583;2,238356164;G14;900
3138;T123;722;16,7;84,60571322;3,145205479;G14;900
3139;T123;722;17;99,64963553;4;G14;900
3140;T123;722;24,12;136,4524116;4,75;G14;900
3141;T123;723;15,22;57,36056936;2,24109589;G14;900
3142;T123;723;16,04;76,44435431;3,145205479;G14;900
3143;T123;723;17;75,36085007;4;G14;900
3144;T123;723;24,26;108,9223151;4,75;G14;900
3145;T122;724;14,68;57,2080846;2,24109589;G14;900
3146;T122;724;15,88;79,51796472;3,147945205;G14;900
3147;T122;724;18;81,39650602;4;G14;900
3148;T122;724;23,5;112,6153005;4,75;G14;900
3149;T122;725;13,94;47,03368971;2,24109589;G14;900
3150;T122;725;16,04;69,98984965;3,145205479;G14;900
3151;T122;725;18;75,25815149;4;G14;900
3152;T122;725;22,36;95,04940891;4,75;G14;900
3153;T137;726;15,68;64,07722359;2,246575342;G14;900
3154;T137;726;17,64;81,968532;3,150684932;G14;900
3155;T137;726;19;78,30078433;4;G14;900
3156;T137;726;23,62;102,1450768;4,75;G14;900
3157;T138;727;14,52;61,12810434;2,221917808;G14;900
3158;T138;727;16,28;80,69770396;3,128767123;G14;900
3159;T138;727;18;44,25606678;4;G14;900
3160;T138;727;23,48;61,38503475;4,75;G14;900
3161;T138;728;14,74;63,20902764;2,221917808;G14;900
3162;T138;728;17,4;83,19170863;3,126027397;G14;900
3163;T138;728;19;101,9378198;4;G14;900
3164;T138;728;24,18;133,7188864;4,75;G14;900
3165;T139;729;15,88;75,12110416;2,221917808;G14;900
3166;T139;729;17,6;97,38606657;3,120547945;G14;900
3167;T139;729;19;111,0106236;4;G14;900
3168;T139;729;21,22;135,3732545;4,75;G14;900
3169;T140;730;15,82;56,09604305;2,208219178;G14;900
3170;T140;730;16,96;76,65937973;3,106849315;G14;900
3171;T140;730;19;80,24500355;4;G14;900
3172;T140;730;21,32;104,8629329;4,75;G14;900
3173;T66;731;11,58;41,30166553;2,22739726;G14;1100
3174;T66;731;13,88;54,32019102;3,046575342;G14;1100
3175;T66;731;17;75,67539155;4,166666667;G14;1100
3176;T66;731;18,8;82,53383531;5,25;G14;1100
3177;T67;732;14,16;65,6570739;2,224657534;G1;1100
3178;T67;732;15,6;83,4154533;3,046575342;G1;1100
3179;T67;732;19;75,49355151;4,166666667;G1;1100
3180;T67;732;21,14;94,63984612;5,25;G1;1100
3181;T54;733;14,38;59,58393274;2,257534247;G23;1100
3182;T54;733;16,18;81,1919821;3,079452055;G23;1100
3183;T54;733;19;105,6800083;4,166666667;G23;1100
3184;T54;733;20,64;122,5598305;5,25;G23;1100
3185;T63;734;9,76;41,27418714;2,22739726;G10;1100
3186;T63;734;10,76;41,3363828;3,046575342;G10;1100
3187;T63;734;13;57,03324543;4,166666667;G10;1100
3188;T63;734;14,96;66,06730469;5,25;G10;1100
3189;T66;735;12,04;46,84817934;2,22739726;G14;1100
3190;T66;735;13,54;51,85604523;3,046575342;G14;1100
3191;T66;735;16;68,18419754;4,166666667;G14;1100
3192;T66;735;19,16;85,71565401;5,25;G14;1100
3193;T66;736;14,64;59,8188609;2,22739726;G14;1100
3194;T66;736;16,04;75,32402944;3,046575342;G14;1100
3195;T66;736;20;102,5847333;4,166666667;G14;1100
3196;T66;736;21,34;123,6520866;5,25;G14;1100
3197;T66;737;14,64;60,91888412;2,22739726;G14;1100
3198;T66;737;15,68;71,91117301;3,046575342;G14;1100
3199;T66;737;20;74,72755054;4,166666667;G14;1100
3200;T66;737;21,4;88,70611624;5,25;G14;1100
3201;T67;738;13,88333333;61,66411855;2,224657534;G1;1100
3202;T67;738;15,6;81,66436805;3,046575342;G1;1100
3203;T67;738;19;73,51828155;4,166666667;G1;1100
3204;T67;738;20,4;88,10467866;5,25;G1;1100
3205;T69;739;14,36;59,05277933;2,257534247;G14;1100
3206;T69;739;16,44;77,38096163;3,079452055;G14;1100
3207;T69;739;20;106,2666046;4,166666667;G14;1100
3208;T69;739;21,62;119,7951656;5,25;G14;1100
3209;T69;740;14,4;69,72657106;2,257534247;G14;1100
3210;T69;740;15,64;83,51566529;3,079452055;G14;1100
3211;T69;740;19;88,78610843;4,166666667;G14;1100
3212;T69;740;21,74;111,9732151;5,25;G14;1100
3213;T68;741;14,36;53,90021615;2,232876712;G14;1100
3214;T68;741;16,54;67,20204666;3,054794521;G14;1100
3215;T68;741;20;94,80946213;4,166666667;G14;1100
3216;T68;741;22,02;107,1541252;5,25;G14;1100
3217;T68;742;14,24;46,96560353;2,232876712;G14;1100
3218;T68;742;15,96;59,27956744;3,054794521;G14;1100
3219;T68;742;19;61,25920538;4,166666667;G14;1100
3220;T68;742;21,8;76,62886625;5,25;G14;1100
3221;T71;743;13,72;53,07679389;2,197260274;G14;900
3222;T71;743;15,16;68,06482937;3;G14;900
3223;T71;743;17;86,57966101;4;G14;900
3224;T71;743;19,86;119,6370578;5,083333333;G14;900
3225;T71;744;13,25;40,24623931;2,197260274;G14;900
3226;T71;744;14,42;52,84867989;3;G14;900
3227;T71;744;16;68,19915667;4;G14;900
3228;T71;744;20,22;95,7106256;5,083333333;G14;900
3229;T71;745;14,16666667;44,79607797;2,197260274;G14;900
3230;T71;745;15,46;58,63734708;3;G14;900
3231;T71;745;18;83,78510676;4;G14;900
3232;T71;745;21,32;120,5928945;5,083333333;G14;900
3233;T71;746;15,25;55,68034692;2,197260274;G14;900
3234;T71;746;15,48;66,20154846;3;G14;900
3235;T71;746;17;85,45681452;4;G14;900
3236;T71;746;21,15;126,0735489;5,083333333;G14;900
3237;T71;747;14,92;56,67310768;2,197260274;G14;900
3238;T71;747;16,46;77,68096897;3;G14;900
3239;T71;747;18;98,36241698;4;G14;900
3240;T71;747;22,54;143,0916477;5,083333333;G14;900
3241;T71;748;15,52;69,77135389;2,197260274;G14;900
3242;T71;748;15,88;82,66006702;3;G14;900
3243;T71;748;18;109,2989191;4;G14;900
3244;T71;748;22,26;156,0124373;5,083333333;G14;900
3245;T75;749;13,78;47,0858479;2,367123288;G14;900
3246;T75;749;14,28;59,32593212;3,180821918;G14;900
3247;T75;749;19;109,2893314;4,166666667;G14;900
3248;T75;749;20,6;114,762889;5,25;G14;900
3249;T74;750;13,88;58,53512069;2,369863014;G14;900
3250;T74;750;14,38;68,88170623;3,183561644;G14;900
3251;T74;750;19;120,5882009;4,166666667;G14;900
3252;T74;750;20,98;129,5344667;5,25;G14;900
3253;T74;751;13,14;41,42110517;2,369863014;G14;900
3254;T74;751;13,56;48,94050737;3,183561644;G14;900
3255;T74;751;19;81,49928669;4,166666667;G14;900
3256;T74;751;19;97,79154047;5,25;G14;900
3257;T73;752;14,7;58,34310634;2,367123288;G14;900
3258;T73;752;14,08;67,3793376;3,180821918;G14;900
3259;T73;752;19,74;105,0087485;4,166666667;G14;900
3260;T73;752;20,78;128,1065032;5,25;G14;900
3261;T77;753;13,16;49,35517806;2,361643836;G14;900
3262;T77;753;12,98;50,96193038;3,178082192;G14;900
3263;T77;753;17;65,33003835;4,166666667;G14;900
3264;T77;753;18,18333333;70,58058086;5,25;G14;900
3265;T78;754;13,08;40,48373933;2,35890411;G14;900
3266;T78;754;13,26;46,35405323;3,175342466;G14;900
3267;T78;754;18;41,52135208;4,166666667;G14;900
3268;T78;754;21,42;51,86240888;5,25;G14;900
3269;T79;755;13,32;46,96851147;2,35890411;G14;900
3270;T79;755;13,54;49,32438674;3,178082192;G14;900
3271;T79;755;16;49,78829186;4,166666667;G14;900
3272;T79;755;21,13333333;84,84606253;5,25;G14;900
3273;T78;756;13,98;63,28731798;2,35890411;G14;900
3274;T78;756;14,54;69,64976558;3,178082192;G14;900
3275;T78;756;16;88,15400829;4,166666667;G14;900
3276;T78;756;20,35;127,8879498;5,25;G14;900
3277;T76;757;13,42;60,56324077;2,361643836;G14;900
3278;T76;757;14,5;69,17413477;3,180821918;G14;900
3279;T76;757;19;103,1775217;4,166666667;G14;900
3280;T76;757;20,3;124,1658036;5,25;G14;900
3281;T76;758;13,92;59,24036339;2,361643836;G14;900
3282;T76;758;14,04;65,90662168;3,178082192;G14;900
3283;T76;758;19;102,0484146;4,166666667;G14;900
3284;T76;758;19,9;122,8297447;5,25;G14;900
3285;T72;759;14,14;68,93481657;2,367123288;G14;900
3286;T72;759;14,16;72,57936146;3,183561644;G14;900
3287;T72;759;19,64;116,3305471;4,166666667;G14;900
3288;T72;759;21,02;124,7393543;5,25;G14;900
3289;T72;760;13,36;52,18545291;2,367123288;G14;900
3290;T72;760;13,62;56,02372056;3,183561644;G14;900
3291;T72;760;17,74;92,85873761;4,166666667;G14;900
3292;T72;760;19,7;101,4845267;5,25;G14;900
3293;T72;761;14,84;71,05521139;2,367123288;G14;900
3294;T72;761;15,14;80,23736992;3,183561644;G14;900
3295;T72;761;19,92;139,4786577;4,166666667;G14;900
3296;T72;761;20,76;140,4506016;5,25;G14;900
3297;T74;762;14,56;62,6488703;2,369863014;G14;900
3298;T74;762;14,08;68,11883408;3,183561644;G14;900
3299;T74;762;19,58;105,296447;4,166666667;G14;900
3300;T74;762;21,36;129,5795092;5,25;G14;900
3301;T73;763;13,76;67,55674216;2,367123288;G14;900
3302;T73;763;15,56;77,60324085;3,183561644;G14;900
3303;T73;763;19,72;137,5340191;4,166666667;G14;900
3304;T73;763;20,74;141,5993471;5,25;G14;900
3305;T73;764;13,94;65,15205852;2,364383562;G14;900
3306;T73;764;14,38;71,73845927;3,180821918;G14;900
3307;T73;764;19,3;107,5639124;4,166666667;G14;900
3308;T73;764;20,26;128,5014349;5,25;G14;900
3309;T74;765;14,42;67,37728595;2,367123288;G14;900
3310;T74;765;14,38;74,83308485;3,183561644;G14;900
3311;T74;765;20,42;116,134015;4,166666667;G14;900
3312;T74;765;20,86;131,3672912;5,25;G14;900
3313;T75;766;12,74;45,08656275;2,367123288;G14;900
3314;T75;766;13,1;51,51730641;3,180821918;G14;900
3315;T75;766;18;86,61808001;4,166666667;G14;900
3316;T75;766;18,6;92,17790506;5,25;G14;900
3317;T325;767;15,26;75,71439135;2,482191781;G14;900
3318;T325;767;16,54;86,70282815;3,145205479;G14;900
3319;T325;767;18;107,0099541;4,083333333;G14;900
3320;T325;767;19,28;107,4921201;5;G14;900
3321;T325;768;15,84;68,23294054;2,493150685;G14;900
3322;T325;768;18,02;82,15494923;3,145205479;G14;900
3323;T325;768;20;101,0723315;4,083333333;G14;900
3324;T325;768;21,22;108,7977175;5;G14;900
3325;T325;769;14,96;61,64836176;2,493150685;G14;900
3326;T325;769;16,14;68,76244138;3,145205479;G14;900
3327;T325;769;19;93,1976122;4,083333333;G14;900
3328;T325;769;19,5;98,25398368;5;G14;900
3329;T323;770;14,82;70,87884441;2,471232877;G14;900
3330;T323;770;16,5;82,22850053;3,136986301;G14;900
3331;T323;770;19;108,9152996;4,083333333;G14;900
3332;T323;770;18,96;100,2217356;5;G14;900
3333;T324;771;14,94;75,3510529;2,465753425;G14;900
3334;T324;771;15,96;85,17726632;3,128767123;G14;900
3335;T324;771;18;108,732469;4,083333333;G14;900
3336;T324;771;18,84;105,3702645;5;G14;900
3337;T325;772;14,8;69,01533939;2,493150685;G14;900
3338;T325;772;15,94;77,53309811;3,145205479;G14;900
3339;T325;772;18;101,4696381;4,083333333;G14;900
3340;T325;772;19,28;104,8537281;5;G14;900
3341;T327;773;14,24;64,37736732;2,435616438;G14;900
3342;T327;773;14,8;71,58041346;3,106849315;G14;900
3343;T327;773;18;95,41620228;4,083333333;G14;900
3344;T327;773;18,22;94,42993217;5;G14;900
3345;T323;774;14,4;69,94877398;2,471232877;G14;900
3346;T323;774;16,4;82,93247628;3,142465753;G14;900
3347;T323;774;18;95,42486744;4,083333333;G14;900
3348;T323;774;19;87,42638726;5;G14;900
3349;T323;775;14,1;60,19737723;2,471232877;G14;900
3350;T323;775;15,52;70,47634392;3,136986301;G14;900
3351;T323;775;18;89,06165549;4,083333333;G14;900
3352;T323;775;18,84;94,74654935;5;G14;900
3353;T321;776;14,3;61,07270697;2,471232877;G14;900
3354;T321;776;16,44;73,2511728;3,142465753;G14;900
3355;T321;776;18;75,81788997;4,083333333;G14;900
3356;T321;776;18,4;71,12044175;5;G14;900
3357;T322;777;14,92;70,40959374;2,482191781;G14;900
3358;T322;777;15,7;78,46823647;3,134246575;G14;900
3359;T322;777;18;90,82100052;4,083333333;G14;900
3360;T322;777;18,42;91,14067036;5;G14;900
3361;T322;778;15,22;68,50484088;2,471232877;G14;900
3362;T322;778;16,18;82,78431209;3,139726027;G14;900
3363;T322;778;18;89,47358296;4,083333333;G14;900
3364;T322;778;18,88;90,88820994;5;G14;900
3365;T324;779;14,44;66,48522394;2,465753425;G14;900
3366;T324;779;16,24;77,865449;3,128767123;G14;900
3367;T324;779;19;103,7045716;4,083333333;G14;900
3368;T324;779;19,4;104,7464418;5;G14;900
3369;T326;780;14,16;62,68476136;2,41369863;G14;900
3370;T326;780;16,12;74,97824203;3,082191781;G14;900
3371;T326;780;18;99,34103459;4,083333333;G14;900
3372;T326;780;19,48;112,0205624;5;G14;900
3373;T326;781;14,98;61,63453788;2,41369863;G14;900
3374;T326;781;15,36;70,41038155;3,082191781;G14;900
3375;T326;781;18;91,20725362;4,083333333;G14;900
3376;T326;781;19,02;94,94697436;5;G14;900
3377;T327;782;14,5;62,68833804;2,435616438;G14;900
3378;T327;782;15,88;73,35971321;3,104109589;G14;900
3379;T327;782;17;91,28303931;4,083333333;G14;900
3380;T327;782;18,04;95,27789473;5;G14;900
3381;T328;783;13,58;48,49683526;2,41369863;G14;900
3382;T328;783;14,62;56,26128848;3,082191781;G14;900
3383;T328;783;17;55,96512092;4,083333333;G14;900
3384;T328;783;16,7;45,29743371;5;G14;900
3385;T328;784;13,62;63,3477034;2,41369863;G14;900
3386;T328;784;15,12;74,35509729;3,082191781;G14;900
3387;T328;784;17;14,34191246;4,083333333;G14;900
3388;T328;784;17,35;12,63294424;5;G14;900
3389;T328;785;14,26;51,73233473;2,416438356;G14;900
3390;T328;785;15,06;60,17379783;3,082191781;G14;900
3391;T328;785;16;62,97844628;4,083333333;G14;900
3392;T328;785;16,82;52,68094502;5;G14;900
3393;T329;786;15,08;69,21373999;2,435616438;G14;900
3394;T329;786;16,44;83,42611238;3,104109589;G14;900
3395;T329;786;18;73,40423698;4,083333333;G14;900
3396;T329;786;18,42;74,98834383;5;G14;900
3397;T329;787;13,66;56,53609479;2,438356164;G14;900
3398;T329;787;14,7;65,92793851;3,104109589;G14;900
3399;T329;787;17;74,28715698;4,083333333;G14;900
3400;T329;787;17,54;67,77694891;5;G14;900
3401;T329;788;14,3;59,1851346;2,435616438;G14;900
3402;T329;788;15,7;68,63499199;3,106849315;G14;900
3403;T329;788;17;79,72902748;4,083333333;G14;900
3404;T329;788;18,48;83,12279674;5;G14;900
3405;T321;789;14,4;64,42801538;2,471232877;G14;900
3406;T321;789;15,9;75,11557931;3,142465753;G14;900
3407;T321;789;17;54,08029281;4,083333333;G14;900
3408;T321;789;18,68;59,78365465;5;G14;900
3409;T319;790;15;65,57968784;2,435616438;G14;900
3410;T319;790;16,04;76,13359541;3,106849315;G14;900
3411;T319;790;17;78,41101548;4,083333333;G14;900
3412;T319;790;19,16;84,6333848;5;G14;900
3413;T319;791;15,08;62,79132003;2,435616438;G14;900
3414;T319;791;16,52;74,65467351;3,106849315;G14;900
3415;T319;791;18;86,59162884;4,083333333;G14;900
3416;T319;791;18,96;88,51036936;5;G14;900
3417;T320;792;14,82;70,59227175;2,463013699;G14;900
3418;T320;792;15,8;81,67670062;3,134246575;G14;900
3419;T320;792;18;101,6902121;4,083333333;G14;900
3420;T320;792;19,02;95,5032954;5;G14;900
3421;T320;793;15,1;70,39089344;2,476712329;G14;900
3422;T320;793;16,18;81,11604669;3,128767123;G14;900
3423;T320;793;18;81,62563407;4,083333333;G14;900
3424;T320;793;18,6;78,92368656;5;G14;900
3425;T323;794;15;73,7080051;2,484931507;G14;900
3426;T323;794;16,32;84,4204607;3,136986301;G14;900
3427;T323;794;18;103,1773168;4,083333333;G14;900
3428;T323;794;18,72;82,10259804;5;G14;900
3429;T184;795;14,38;71,89308508;2,216438356;G14;900
3430;T184;795;15,8;84,08805579;3,032876712;G14;900
3431;T184;795;18;57,25008378;4;G14;900
3432;T184;795;19,04;68,0771172;5;G14;900
3433;T169;796;15,44;68,9705573;2,224657534;G14;900
3434;T169;796;17,14;78,57546258;3,054794521;G14;900
3435;T169;796;19;102,9408869;4,083333333;G14;900
3436;T169;796;20,6;127,3537894;5;G14;900
3437;T170;797;14,76666667;58,91715703;2,221917808;G14;900
3438;T170;797;16,34;67,64072439;3,052054795;G14;900
3439;T170;797;20;95,89503369;4;G14;900
3440;T170;797;20,54;116,6164609;5;G14;900
3441;T159;798;15,24;69,93437871;2,257534247;G14;900
3442;T159;798;15,92;84,48768902;3,073972603;G14;900
3443;T159;798;18;52,08503601;4,083333333;G14;900
3444;T159;798;14,36666667;37,73957603;5,083333333;G14;900
3445;T170;799;14,9;71,30875854;2,221917808;G14;900
3446;T170;799;16,1;82,11575223;3,049315068;G14;900
3447;T170;799;19;107,1387186;4;G14;900
3448;T170;799;19,62;122,412473;5;G14;900
3449;T170;800;15,72;72,06174321;2,221917808;G14;900
3450;T170;800;16,5;82,4788224;3,049315068;G14;900
3451;T170;800;19;109,7422646;4;G14;900
3452;T170;800;20,88;128,9586171;5;G14;900
3453;T169;801;16,06;89,56648289;2,224657534;G14;900
3454;T169;801;16,8;103,8110477;3,054794521;G14;900
3455;T169;801;21;101,1442137;4,083333333;G14;900
3456;T169;801;21,1;122,525502;5;G14;900
3457;T169;802;15,96;84,30525901;2,224657534;G14;900
3458;T169;802;17,42;99,14781157;3,054794521;G14;900
3459;T169;802;20;100,4962935;4,083333333;G14;900
3460;T169;802;19,98;119,7330211;5;G14;900
3461;T169;803;15,7;81,07171991;2,224657534;G14;900
3462;T169;803;17,08;96,38243289;3,052054795;G14;900
3463;T169;803;20;111,0123754;4,083333333;G14;900
3464;T169;803;20,3;125,7422772;5;G14;900
3465;T167;804;14,8;70,57967913;2,265753425;G14;900
3466;T167;804;16,42;83,77846985;3,087671233;G14;900
3467;T167;804;17,84;78,60242842;4,083333333;G14;900
3468;T167;804;18,82;91,87394366;5,083333333;G14;900
3469;T167;805;15,2;77,159927;2,273972603;G14;900
3470;T167;805;16,24;89,04668721;3,090410959;G14;900
3471;T167;805;17,14;95,77702601;4,083333333;G14;900
3472;T167;805;18,68;106,9097256;5,083333333;G14;900
3473;T167;806;14,24;60,6336493;2,265753425;G14;900
3474;T167;806;15,32;70,67846227;3,090410959;G14;900
3475;T167;806;16,56;79,29206776;4,083333333;G14;900
3476;T167;806;17,85;94,87638889;5,083333333;G14;900
3477;T184;807;14,3;71,64962545;2,208219178;G14;900
3478;T184;807;15,88;85,61059839;3,032876712;G14;900
3479;T184;807;18;62,34201792;4;G14;900
3480;T184;807;18,88;78,41737813;5;G14;900
3481;T184;808;14,54;63,7525149;2,208219178;G14;900
3482;T184;808;15,56;72,81309397;3,04109589;G14;900
3483;T184;808;17;79,72029941;4;G14;900
3484;T184;808;18,14;95,67311209;5;G14;900
3485;T184;809;14,06;66,61427942;2,208219178;G14;900
3486;T184;809;15,62;77,88684334;3,030136986;G14;900
3487;T184;809;17;69,16951886;4;G14;900
3488;T184;809;18,92;81,70136068;5;G14;900
3489;T159;810;15,28;77,40272099;2,249315068;G14;900
3490;T159;810;17,22;96,22563717;3,071232877;G14;900
3491;T159;810;18;58,07552543;4,083333333;G14;900
3492;T159;810;17,32;59,29016832;5,083333333;G14;900
3493;T159;811;14,46666667;64,36128323;2,249315068;G14;900
3494;T159;811;15,9;76,82265741;3,082191781;G14;900
3495;T159;811;17;77,51224836;4,083333333;G14;900
3496;T159;811;18,3;88,76589147;5,083333333;G14;900
3497;T159;812;14,86;63,23694553;2,257534247;G14;900
3498;T159;812;15,86;75,8561957;3,073972603;G14;900
3499;T159;812;17;75,36092421;4,083333333;G14;900
3500;T159;812;18,33333333;86,0278792;5,083333333;G14;900
3501;T171;813;14,26666667;64,63392809;2,164383562;G14;900
3502;T171;813;16,26;75,63430009;2,989041096;G14;900
3503;T171;813;20;102,528474;4,083333333;G14;900
3504;T171;813;21,075;129,1002672;5;G14;900
3505;T171;814;14,2;58,65180739;2,161643836;G14;900
3506;T171;814;15,5;68,52403768;2,989041096;G14;900
3507;T171;814;20;95,40506528;4,083333333;G14;900
3508;T171;814;19,62;110,0375237;5;G14;900
3509;T170;815;14,6;71,89506427;2,224657534;G14;900
3510;T170;815;16,72;85,21975182;3,049315068;G14;900
3511;T170;815;20;108,8830213;4,083333333;G14;900
3512;T170;815;21,06;133,7514238;5;G14;900
3513;T376;816;14,58;69,7084604;2,295890411;G14;800
3514;T376;816;15,36;81,57958247;3,104109589;G14;800
3515;T376;816;20;123,0489354;4,083333333;G14;800
3516;T376;816;20,3;136,5889767;5,166666667;G14;800
3517;T376;817;12,88;45,77347958;2,295890411;G14;800
3518;T376;817;13,56;53,07107664;3,106849315;G14;800
3519;T376;817;19;89,13252188;4,083333333;G14;800
3520;T376;817;18,6;101,275197;5,166666667;G14;800
3521;T378;818;14,3;65,67255682;2,323287671;G14;800
3522;T378;818;15,58;81,57375906;3,134246575;G14;800
3523;T378;818;20;120,3506821;4,166666667;G14;800
3524;T378;818;20,86;138,0675092;5,25;G14;800
3525;T380;819;15,7;63,73851091;2,331506849;G14;800
3526;T380;819;16,06;77,8924573;3,145205479;G14;800
3527;T380;819;21;111,2110308;4,166666667;G14;800
3528;T380;819;19,9;117,9030403;5,25;G14;800
3529;T383;820;14,7;74,63854807;2,331506849;G14;800
3530;T383;820;15,9;86,76707896;3,145205479;G14;800
3531;T383;820;21;115,642322;4,166666667;G14;800
3532;T383;820;20,56;126,1497627;5,25;G14;800
3533;T375;821;12,1;38,75506955;2,320547945;G14;800
3534;T375;821;13,58;52,81558146;3,131506849;G14;800
3535;T375;821;18;85,72282556;4,166666667;G14;800
3536;T375;821;18,54;97,52359996;5,25;G14;800
3537;T376;822;13,78;64,04333836;2,295890411;G14;800
3538;T376;822;14,66;79,6656359;3,106849315;G14;800
3539;T376;822;20;122,1810256;4,083333333;G14;800
3540;T376;822;19,04;128,1125026;5,166666667;G14;800
3541;T377;823;13,72;54,34326782;2,328767123;G14;800
3542;T377;823;14,7;68,44167701;3,139726027;G14;800
3543;T377;823;19;101,5171795;4,166666667;G14;800
3544;T377;823;18,74;111,3021669;5,25;G14;800
3545;T372;824;11,92;40,07647203;2,295890411;G14;800
3546;T372;824;13,46;52,66563829;3,106849315;G14;800
3547;T372;824;19;78,96155845;4,083333333;G14;800
3548;T372;824;19,3;89,82699474;5,166666667;G14;800
3549;T375;825;12,98;39,57741623;2,320547945;G14;800
3550;T375;825;13,8;50,51559839;3,131506849;G14;800
3551;T375;825;18;81,45785851;4,166666667;G14;800
3552;T375;825;18,08;92,57183899;5,25;G14;800
3553;T373;826;12,18;46,13222044;2,320547945;G10;800
3554;T373;826;14,1;59,43903796;3,131506849;G10;800
3555;T373;826;18;88,77730616;4,166666667;G10;800
3556;T373;826;16,94;89,27808896;5,25;G10;800
3557;T376;827;14,4;61,56278001;2,295890411;G14;800
3558;T376;827;14,7;79,63914898;3,106849315;G14;800
3559;T376;827;21;120,9582501;4,083333333;G14;800
3560;T376;827;19,84;130,9413409;5,166666667;G14;800
3561;T374;828;14,92;71,39208372;2,317808219;G23;800
3562;T374;828;16,96;102,5763775;3,126027397;G23;800
3563;T374;828;23;165,7736869;4,166666667;G23;800
3564;T374;828;22,54;179,2454002;5,25;G23;800
3565;T377;829;14,06;53,55936226;2,328767123;G14;800
3566;T377;829;14,78;69,90114706;3,142465753;G14;800
3567;T377;829;20;104,0275227;4,166666667;G14;800
3568;T377;829;20,075;119,8589685;5,25;G14;800
3569;T377;830;14,64;62,77118627;2,328767123;G14;800
3570;T377;830;14,74;76,8821084;3,142465753;G14;800
3571;T377;830;20;118,5817619;4,166666667;G14;800
3572;T377;830;18,76;123,6253927;5,25;G14;800
3573;T380;831;14,28;59,26307298;2,331506849;G14;800
3574;T380;831;15,16;72,39481682;3,145205479;G14;800
3575;T380;831;21;111,4842201;4,166666667;G14;800
3576;T380;831;21,08;123,7893177;5,25;G14;800
3577;T380;832;14,58;65,62651252;2,331506849;G14;800
3578;T380;832;15,54;85,44571149;3,145205479;G14;800
3579;T380;832;21;122,6691982;4,166666667;G14;800
3580;T380;832;19,94;130,5200601;5,25;G14;800
3581;T379;833;13,98;62,08092627;2,323287671;G14;800
3582;T379;833;14,6;70,81813415;3,131506849;G14;800
3583;T379;833;19;107,9242041;4,166666667;G14;800
3584;T379;833;19,92;127,0462109;5,25;G14;800
3585;T379;834;14,98;68,46622307;2,323287671;G14;800
3586;T379;834;15,56;81,32540156;3,134246575;G14;800
3587;T379;834;21;117,9685309;4,166666667;G14;800
3588;T379;834;20,82;133,1302442;5,25;G14;800
3589;T382;835;13,94;64,471574;2,323287671;G14;800
3590;T382;835;15,46;83,81814407;3,134246575;G14;800
3591;T382;835;19;120,782136;4,166666667;G14;800
3592;T382;835;20,4;141,6535521;5,25;G14;800
3593;T382;836;14,38;69,68605817;2,323287671;G14;800
3594;T382;836;15,04;82,21174804;3,134246575;G14;800
3595;T382;836;20;101,675348;4,166666667;G14;800
3596;T382;836;20,32;127,5792627;5,25;G14;800
3597;T381;837;14,68;58,0934715;2,328767123;G14;800
3598;T381;837;15,5;71,80567918;3,139726027;G14;800
3599;T381;837;19;103,7616037;4,166666667;G14;800
3600;T381;837;20,54;118,7748774;5,25;G14;800
3601;T381;838;15,4;83,97423631;2,328767123;G14;800
3602;T381;838;15,94;102,9056186;3,142465753;G14;800
3603;T381;838;21;139,7102333;4,166666667;G14;800
3604;T381;838;21,16;157,7214932;5,25;G14;800
3605;T380;839;14,9;70,75032116;2,331506849;G14;800
3606;T380;839;15,18;83,4883629;3,145205479;G14;800
3607;T380;839;19;111,0625751;4,166666667;G14;800
3608;T380;839;20;126,6118494;5,25;G14;800
3609;T383;840;14,44;64,21672643;2,331506849;G14;800
3610;T383;840;15,2;79,4458699;3,145205479;G14;800
3611;T383;840;20;108,843567;4,166666667;G14;800
3612;T383;840;20,52;127,1281769;5,25;G14;800
3613;T383;841;14,25;72,79723757;2,331506849;G14;800
3614;T383;841;15,28;87,71626742;3,145205479;G14;800
